Country,Date,Number of Cases
Turkey,"May 24 2020",3104
Turkey,"May 25 2020",2685
Turkey,"May 26 2020",2579
Turkey,"May 27 2020",2815
Turkey,"May 28 2020",3215
Turkey,"May 29 2020",3104
Turkey,"May 30 2020",2674
Turkey,"May 31 2020",2282
Turkey,"Jun 01 2020",2249
Turkey,"Jun 02 2020",2138
Turkey,"Jun 03 2020",2358
Turkey,"Jun 04 2020",2687
Turkey,"Jun 05 2020",2530
Turkey,"Jun 06 2020",2388
Turkey,"Jun 07 2020",2486
Turkey,"Jun 08 2020",2690
Turkey,"Jun 09 2020",2701
Turkey,"Jun 10 2020",2508
Turkey,"Jun 11 2020",2685
Turkey,"Jun 12 2020",3250
Turkey,"Jun 13 2020",3969
Turkey,"Jun 14 2020",4249
Turkey,"Jun 15 2020",4330
Turkey,"Jun 16 2020",3990
Turkey,"Jun 17 2020",3887
Turkey,"Jun 18 2020",3547
Turkey,"Jun 19 2020",3302
Turkey,"Jun 20 2020",3395
Turkey,"Jun 21 2020",3242
Turkey,"Jun 22 2020",3297
Turkey,"Jun 23 2020",3449
Turkey,"Jun 24 2020",4058
Turkey,"Jun 25 2020",3966
Turkey,"Jun 26 2020",3797
Turkey,"Jun 27 2020",3732
Turkey,"Jun 28 2020",3688
Turkey,"Jun 29 2020",3737
Turkey,"Jun 30 2020",3517
Turkey,"Jul 01 2020",3242
Turkey,"Jul 02 2020",3226
Turkey,"Jul 03 2020",3188
Turkey,"Jul 04 2020",3139
Turkey,"Jul 05 2020",3123
Turkey,"Jul 06 2020",2954
Turkey,"Jul 07 2020",2864
Turkey,"Jul 08 2020",2832
Turkey,"Jul 09 2020",2785
Turkey,"Jul 10 2020",2728
Turkey,"Jul 11 2020",2764
Turkey,"Jul 12 2020",2753
Turkey,"Jul 13 2020",2742
Turkey,"Jul 14 2020",2698
Turkey,"Jul 15 2020",2576
Turkey,"Jul 16 2020",2538
Turkey,"Jul 17 2020",2519
Turkey,"Jul 18 2020",2497
Turkey,"Jul 19 2020",2513
Turkey,"Jul 20 2020",2532
Turkey,"Jul 21 2020",2524
Turkey,"Jul 22 2020",2453
Turkey,"Jul 23 2020",2483
Turkey,"Jul 24 2020",2549
Turkey,"Jul 25 2020",2505
Turkey,"Jul 26 2020",2521
Turkey,"Jul 27 2020",2500
Turkey,"Jul 28 2020",2619
Turkey,"Jul 29 2020",2562
Turkey,"Jul 30 2020",2630
Turkey,"Jul 31 2020",2671
Turkey,"Aug 01 2020",2709
Turkey,"Aug 02 2020",2685
Turkey,"Aug 03 2020",2706
Turkey,"Aug 04 2020",2946
Turkey,"Aug 05 2020",3204
Turkey,"Aug 06 2020",3136
Turkey,"Aug 07 2020",3223
Turkey,"Aug 08 2020",3188
Turkey,"Aug 09 2020",3215
Turkey,"Aug 10 2020",3245
Turkey,"Aug 11 2020",3218
Turkey,"Aug 12 2020",3297
Turkey,"Aug 13 2020",3381
Turkey,"Aug 14 2020",3335
Turkey,"Aug 15 2020",3416
Turkey,"Aug 16 2020",3242
Turkey,"Aug 17 2020",3354
Turkey,"Aug 18 2020",3435
Turkey,"Aug 19 2020",3544
Turkey,"Aug 20 2020",3841
Turkey,"Aug 21 2020",3272
Turkey,"Aug 22 2020",3561
Turkey,"Aug 23 2020",3310
Turkey,"Aug 24 2020",3925
Turkey,"Aug 25 2020",4086
Turkey,"Aug 26 2020",3571
Turkey,"Aug 27 2020",4056
Turkey,"Aug 28 2020",4126
Turkey,"Aug 29 2020",4213
Turkey,"Aug 30 2020",4031
Turkey,"Aug 31 2020",4317
Turkey,"Sep 01 2020",4276
Turkey,"Sep 02 2020",4341
Turkey,"Sep 03 2020",4466
Turkey,"Sep 04 2020",4385
Turkey,"Sep 05 2020",4551
Turkey,"Sep 06 2020",4292
Turkey,"Sep 07 2020",4632
Turkey,"Sep 08 2020",4790
Turkey,"Sep 09 2020",4551
Turkey,"Sep 10 2020",4113
Turkey,"Sep 11 2020",4545
Turkey,"Sep 12 2020",4105
Turkey,"Sep 13 2020",4154
Turkey,"Sep 14 2020",4668
Turkey,"Sep 15 2020",4738
Turkey,"Sep 16 2020",4817
Turkey,"Sep 17 2020",4483
Turkey,"Sep 18 2020",4817
Turkey,"Sep 19 2020",4183
Turkey,"Sep 20 2020",4132
Turkey,"Sep 21 2020",4741
Turkey,"Sep 22 2020",4602
Turkey,"Sep 23 2020",4806
Turkey,"Sep 24 2020",4681
Turkey,"Sep 25 2020",4529
Turkey,"Sep 26 2020",4110
Turkey,"Sep 27 2020",3990
Turkey,"Sep 28 2020",3841
Turkey,"Sep 29 2020",3882
Turkey,"Sep 30 2020",3784
Turkey,"Oct 01 2020",3827
Turkey,"Oct 02 2020",3922
Turkey,"Oct 03 2020",4086
Turkey,"Oct 04 2020",3887
Turkey,"Oct 05 2020",4360
Turkey,"Oct 06 2020",4110
Turkey,"Oct 07 2020",4300
Turkey,"Oct 08 2020",4393
Turkey,"Oct 09 2020",4431
Turkey,"Oct 10 2020",4485
Turkey,"Oct 11 2020",4086
Turkey,"Oct 12 2020",4390
Turkey,"Oct 13 2020",4439
Turkey,"Oct 14 2020",4545
Turkey,"Oct 15 2020",4605
Turkey,"Oct 16 2020",4929
Turkey,"Oct 17 2020",4687
Turkey,"Oct 18 2020",4937
Turkey,"Oct 19 2020",5511
Turkey,"Oct 20 2020",5152
Turkey,"Oct 21 2020",5475
Turkey,"Oct 22 2020",5718
Turkey,"Oct 23 2020",5889
Turkey,"Oct 24 2020",5688
Turkey,"Oct 25 2020",5486
Turkey,"Oct 26 2020",5979
Turkey,"Oct 27 2020",6009
Turkey,"Oct 28 2020",6270
Turkey,"Oct 29 2020",6308
Turkey,"Oct 30 2020",6316
Turkey,"Oct 31 2020",6019
Turkey,"Nov 01 2020",5728
Turkey,"Nov 02 2020",6262
Turkey,"Nov 03 2020",6373
Turkey,"Nov 04 2020",6504
Turkey,"Nov 05 2020",6286
Turkey,"Nov 06 2020",6626
Turkey,"Nov 07 2020",6754
Turkey,"Nov 08 2020",6844
Turkey,"Nov 09 2020",7007
Turkey,"Nov 10 2020",6879
Turkey,"Nov 11 2020",7325
Turkey,"Nov 12 2020",7728
Turkey,"Nov 13 2020",8283
Turkey,"Nov 14 2020",8476
Turkey,"Nov 15 2020",8767
Turkey,"Nov 16 2020",9020
Turkey,"Nov 17 2020",10388
Turkey,"Nov 18 2020",11465
Turkey,"Nov 19 2020",12354
Turkey,"Nov 20 2020",13880
Turkey,"Nov 21 2020",15047
Turkey,"Nov 22 2020",16367
Turkey,"Nov 23 2020",18260
Turkey,"Nov 24 2020",20079
Turkey,"Nov 25 2020",28351
Turkey,"Nov 26 2020",29132
Turkey,"Nov 27 2020",29845
Turkey,"Nov 28 2020",30103
Turkey,"Nov 29 2020",29281
Turkey,"Nov 30 2020",31219
Turkey,"Dec 01 2020",30110
Turkey,"Dec 02 2020",31923
Turkey,"Dec 03 2020",32381
Turkey,"Dec 04 2020",32736
Turkey,"Dec 05 2020",31896
Turkey,"Dec 06 2020",30402
Turkey,"Dec 07 2020",32137
Turkey,"Dec 08 2020",33198
Turkey,"Dec 09 2020",31712
Turkey,"Dec 10 2020",30424
Turkey,"Dec 11 2020",32106
Turkey,"Dec 12 2020",29136
Turkey,"Dec 13 2020",26919
Turkey,"Dec 14 2020",29617
Turkey,"Dec 15 2020",32102
Turkey,"Dec 16 2020",29718
Turkey,"Dec 17 2020",27515
Turkey,"Dec 18 2020",26410
Turkey,"Dec 19 2020",22195
Turkey,"Dec 20 2020",20316
Turkey,"Dec 21 2020",19103
Turkey,"Dec 22 2020",19256
Turkey,"Dec 23 2020",19650
Turkey,"Dec 24 2020",18102
Turkey,"Dec 25 2020",17543
Turkey,"Dec 26 2020",15118
Turkey,"Dec 27 2020",14205
Turkey,"Dec 28 2020",15197
Turkey,"Dec 29 2020",15805
Turkey,"Dec 30 2020",15692
Turkey,"Dec 31 2020",14380
Turkey,"Jan 01 2021",12203
Turkey,"Jan 02 2021",11180
Turkey,"Jan 03 2021",9877
Turkey,"Jan 04 2021",13695
Turkey,"Jan 05 2021",14494
Turkey,"Jan 06 2021",13830
Turkey,"Jan 07 2021",12171
Turkey,"Jan 08 2021",11479
Turkey,"Jan 09 2021",9537
Turkey,"Jan 10 2021",9138
Turkey,"Jan 11 2021",10220
Turkey,"Jan 12 2021",9809
Turkey,"Jan 13 2021",9554
Turkey,"Jan 14 2021",8962
Turkey,"Jan 15 2021",8314
Turkey,"Jan 16 2021",7550
Turkey,"Jan 17 2021",6436
Turkey,"Jan 18 2021",5862
Turkey,"Jan 19 2021",6818
Turkey,"Jan 20 2021",6435
Turkey,"Jan 21 2021",6289
Turkey,"Jan 22 2021",5967
Turkey,"Jan 23 2021",5856
Turkey,"Jan 24 2021",5277
Turkey,"Jan 25 2021",5642
Turkey,"Jan 26 2021",7103
Turkey,"Jan 27 2021",7489
Turkey,"Jan 28 2021",7279
Turkey,"Jan 29 2021",6912
Turkey,"Jan 30 2021",6871
Turkey,"Jan 31 2021",6562
Turkey,"Feb 01 2021",7719
Turkey,"Feb 02 2021",7795
Turkey,"Feb 03 2021",8102
Turkey,"Feb 04 2021",7909
Turkey,"Feb 05 2021",7901
Turkey,"Feb 06 2021",7897
Turkey,"Feb 07 2021",6670
Turkey,"Feb 08 2021",8103
Turkey,"Feb 09 2021",8636
Turkey,"Feb 10 2021",8642
Turkey,"Feb 11 2021",7590
Turkey,"Feb 12 2021",7763
Turkey,"Feb 13 2021",7706
Turkey,"Feb 14 2021",6287
Turkey,"Feb 15 2021",7945
Turkey,"Feb 16 2021",7906
Turkey,"Feb 17 2021",7325
Turkey,"Feb 18 2021",7241
Turkey,"Feb 19 2021",7419
Turkey,"Feb 20 2021",7857
Turkey,"Feb 21 2021",6546
Turkey,"Feb 22 2021",8104
Turkey,"Feb 23 2021",9107
Turkey,"Feb 24 2021",9561
Turkey,"Feb 25 2021",9572
Turkey,"Feb 26 2021",9205
Turkey,"Feb 27 2021",9193
Turkey,"Feb 28 2021",8424
Turkey,"Mar 01 2021",9891
Turkey,"Mar 02 2021",11837
Turkey,"Mar 03 2021",11520
Turkey,"Mar 04 2021",11322
Turkey,"Mar 05 2021",11302
Turkey,"Mar 06 2021",11770
Turkey,"Mar 07 2021",11187
Turkey,"Mar 08 2021",13215
Turkey,"Mar 09 2021",13755
Turkey,"Mar 10 2021",14556
Turkey,"Mar 11 2021",14046
Turkey,"Mar 12 2021",14941
Turkey,"Mar 13 2021",15082
Turkey,"Mar 14 2021",13378
Turkey,"Mar 15 2021",15503
Turkey,"Mar 16 2021",16749
Turkey,"Mar 17 2021",18912
Turkey,"Mar 18 2021",20049
Turkey,"Mar 19 2021",21030
Turkey,"Mar 20 2021",21061
Turkey,"Mar 21 2021",20428
Turkey,"Mar 22 2021",22216
Turkey,"Mar 23 2021",26182
Turkey,"Mar 24 2021",29762
Turkey,"Mar 25 2021",28731
Turkey,"Mar 26 2021",29081
Turkey,"Mar 27 2021",30021
Turkey,"Mar 28 2021",29058
Turkey,"Mar 29 2021",32404
Turkey,"Mar 30 2021",37303
Turkey,"Mar 31 2021",39302
Turkey,"Apr 01 2021",40806
Turkey,"Apr 02 2021",42308
Turkey,"Apr 03 2021",44756
Turkey,"Apr 04 2021"        ,41998            
Spain,"Feb 15 2020",null
Spain,"Feb 16 2020",26
Spain,"Feb 17 2020",28
Spain,"Feb 18 2020",28
Spain,"Feb 19 2020",18
Spain,"Feb 20 2020",57
Spain,"Feb 21 2020",62
Spain,"Feb 22 2020",60
Spain,"Feb 23 2020",75
Spain,"Feb 24 2020",108
Spain,"Feb 25 2020",129
Spain,"Feb 26 2020",147
Spain,"Feb 27 2020",180
Spain,"Feb 28 2020",317
Spain,"Feb 29 2020",238
Spain,"Mar 01 2020",676
Spain,"Mar 02 2020",785
Spain,"Mar 03 2020",776
Spain,"Mar 04 2020",934
Spain,"Mar 05 2020",1256
Spain,"Mar 06 2020",1587
Spain,"Mar 07 2020",1814
Spain,"Mar 08 2020",2143
Spain,"Mar 09 2020",3328
Spain,"Mar 10 2020",4568
Spain,"Mar 11 2020",4620
Spain,"Mar 12 2020",5801
Spain,"Mar 13 2020",7627
Spain,"Mar 14 2020",7276
Spain,"Mar 15 2020",7746
Spain,"Mar 16 2020",9250
Spain,"Mar 17 2020",8617
Spain,"Mar 18 2020",8749
Spain,"Mar 19 2020",8444
Spain,"Mar 20 2020",10401
Spain,"Mar 21 2020",7251
Spain,"Mar 22 2020",6609
Spain,"Mar 23 2020",8078
Spain,"Mar 24 2020",6952
Spain,"Mar 25 2020",6777
Spain,"Mar 26 2020",6203
Spain,"Mar 27 2020",5918
Spain,"Mar 28 2020",5233
Spain,"Mar 29 2020",4144
Spain,"Mar 30 2020",5026
Spain,"Mar 31 2020",4312
Spain,"Apr 01 2020",5353
Spain,"Apr 02 2020",4349
Spain,"Apr 03 2020",4363
Spain,"Apr 04 2020",3584
Spain,"Apr 05 2020",3137
Spain,"Apr 06 2020",3455
Spain,"Apr 07 2020",3119
Spain,"Apr 08 2020",3394
Spain,"Apr 09 2020",3208
Spain,"Apr 10 2020",3100
Spain,"Apr 11 2020",2818
Spain,"Apr 12 2020",2216
Spain,"Apr 13 2020",2146
Spain,"Apr 14 2020",2208
Spain,"Apr 15 2020",2335
Spain,"Apr 16 2020",2242
Spain,"Apr 17 2020",1871
Spain,"Apr 18 2020",1636
Spain,"Apr 19 2020",1122
Spain,"Apr 20 2020",1453
Spain,"Apr 21 2020",1305
Spain,"Apr 22 2020",1449
Spain,"Apr 23 2020",1167
Spain,"Apr 24 2020",1101
Spain,"Apr 25 2020",751
Spain,"Apr 26 2020",551
Spain,"Apr 27 2020",699
Spain,"Apr 28 2020",838
Spain,"Apr 29 2020",742
Spain,"Apr 30 2020",735
Spain,"May 01 2020",741
Spain,"May 02 2020",649
Spain,"May 03 2020",448
Spain,"May 04 2020",520
Spain,"May 05 2020",324
Spain,"May 06 2020",309
Spain,"May 07 2020",325
Spain,"May 08 2020",317
Spain,"May 09 2020",249
Spain,"May 10 2020",290
Spain,"May 11 2020",579
Spain,"May 12 2020",538
Spain,"May 13 2020",634
Spain,"May 14 2020",562
Spain,"May 15 2020",612
Spain,"May 16 2020",347
Spain,"May 17 2020",312
Spain,"May 18 2020",580
Spain,"May 19 2020",618
Spain,"May 20 2020",515
Spain,"May 21 2020",548
Spain,"May 22 2020",621
Spain,"May 23 2020",353
Spain,"May 24 2020",327
Spain,"May 25 2020",589
Spain,"May 26 2020",585
Spain,"May 27 2020",448
Spain,"May 28 2020",545
Spain,"May 29 2020",511
Spain,"May 30 2020",314
Spain,"May 31 2020",237
Spain,"Jun 01 2020",424
Spain,"Jun 02 2020",405
Spain,"Jun 03 2020",445
Spain,"Jun 04 2020",387
Spain,"Jun 05 2020",493
Spain,"Jun 06 2020",259
Spain,"Jun 07 2020",217
Spain,"Jun 08 2020",424
Spain,"Jun 09 2020",356
Spain,"Jun 10 2020",364
Spain,"Jun 11 2020",325
Spain,"Jun 12 2020",367
Spain,"Jun 13 2020",150
Spain,"Jun 14 2020",164
Spain,"Jun 15 2020",325
Spain,"Jun 16 2020",290
Spain,"Jun 17 2020",308
Spain,"Jun 18 2020",311
Spain,"Jun 19 2020",284
Spain,"Jun 20 2020",261
Spain,"Jun 21 2020",241
Spain,"Jun 22 2020",319
Spain,"Jun 23 2020",360
Spain,"Jun 24 2020",399
Spain,"Jun 25 2020",367
Spain,"Jun 26 2020",417
Spain,"Jun 27 2020",313
Spain,"Jun 28 2020",267
Spain,"Jun 29 2020",421
Spain,"Jun 30 2020",455
Spain,"Jul 01 2020",576
Spain,"Jul 02 2020",441
Spain,"Jul 03 2020",562
Spain,"Jul 04 2020",444
Spain,"Jul 05 2020",447
Spain,"Jul 06 2020",739
Spain,"Jul 07 2020",828
Spain,"Jul 08 2020",954
Spain,"Jul 09 2020",976
Spain,"Jul 10 2020",1182
Spain,"Jul 11 2020",911
Spain,"Jul 12 2020",896
Spain,"Jul 13 2020",1428
Spain,"Jul 14 2020",1577
Spain,"Jul 15 2020",1910
Spain,"Jul 16 2020",1756
Spain,"Jul 17 2020",2088
Spain,"Jul 18 2020",1848
Spain,"Jul 19 2020",1624
Spain,"Jul 20 2020",2414
Spain,"Jul 21 2020",2408
Spain,"Jul 22 2020",2444
Spain,"Jul 23 2020",2318
Spain,"Jul 24 2020",2594
Spain,"Jul 25 2020",2106
Spain,"Jul 26 2020",1913
Spain,"Jul 27 2020",3035
Spain,"Jul 28 2020",3186
Spain,"Jul 29 2020",3285
Spain,"Jul 30 2020",3180
Spain,"Jul 31 2020",3677
Spain,"Aug 01 2020",3600
Spain,"Aug 02 2020",2763
Spain,"Aug 03 2020",4110
Spain,"Aug 04 2020",4630
Spain,"Aug 05 2020",4613
Spain,"Aug 06 2020",4543
Spain,"Aug 07 2020",5317
Spain,"Aug 08 2020",4184
Spain,"Aug 09 2020",3973
Spain,"Aug 10 2020",5994
Spain,"Aug 11 2020",6324
Spain,"Aug 12 2020",6491
Spain,"Aug 13 2020",6247
Spain,"Aug 14 2020",7045
Spain,"Aug 15 2020",5525
Spain,"Aug 16 2020",4844
Spain,"Aug 17 2020",6996
Spain,"Aug 18 2020",8280
Spain,"Aug 19 2020",8297
Spain,"Aug 20 2020",8315
Spain,"Aug 21 2020",9528
Spain,"Aug 22 2020",6533
Spain,"Aug 23 2020",5807
Spain,"Aug 24 2020",8035
Spain,"Aug 25 2020",10023
Spain,"Aug 26 2020",9672
Spain,"Aug 27 2020",9358
Spain,"Aug 28 2020",10769
Spain,"Aug 29 2020",7143
Spain,"Aug 30 2020",6290
Spain,"Aug 31 2020",8288
Spain,"Sep 01 2020",11198
Spain,"Sep 02 2020",10388
Spain,"Sep 03 2020",10242
Spain,"Sep 04 2020",11369
Spain,"Sep 05 2020",8560
Spain,"Sep 06 2020",7295
Spain,"Sep 07 2020",9244
Spain,"Sep 08 2020",11230
Spain,"Sep 09 2020",11646
Spain,"Sep 10 2020",11479
Spain,"Sep 11 2020",11952
Spain,"Sep 12 2020",9213
Spain,"Sep 13 2020",7912
Spain,"Sep 14 2020",10470
Spain,"Sep 15 2020",12049
Spain,"Sep 16 2020",12035
Spain,"Sep 17 2020",11515
Spain,"Sep 18 2020",14181
Spain,"Sep 19 2020",8364
Spain,"Sep 20 2020",7127
Spain,"Sep 21 2020",9930
Spain,"Sep 22 2020",12198
Spain,"Sep 23 2020",11609
Spain,"Sep 24 2020",10981
Spain,"Sep 25 2020",11634
Spain,"Sep 26 2020",7653
Spain,"Sep 27 2020",6296
Spain,"Sep 28 2020",9098
Spain,"Sep 29 2020",10531
Spain,"Sep 30 2020",9973
Spain,"Oct 01 2020",10548
Spain,"Oct 02 2020",10885
Spain,"Oct 03 2020",7917
Spain,"Oct 04 2020",7265
Spain,"Oct 05 2020",11101
Spain,"Oct 06 2020",12414
Spain,"Oct 07 2020",12252
Spain,"Oct 08 2020",12429
Spain,"Oct 09 2020",13309
Spain,"Oct 10 2020",10686
Spain,"Oct 11 2020",8810
Spain,"Oct 12 2020",10653
Spain,"Oct 13 2020",14099
Spain,"Oct 14 2020",15977
Spain,"Oct 15 2020",16071
Spain,"Oct 16 2020",17078
Spain,"Oct 17 2020",13936
Spain,"Oct 18 2020",12662
Spain,"Oct 19 2020",20263
Spain,"Oct 20 2020",22315
Spain,"Oct 21 2020",21886
Spain,"Oct 22 2020",20990
Spain,"Oct 23 2020",21881
Spain,"Oct 24 2020",16897
Spain,"Oct 25 2020",15009
Spain,"Oct 26 2020",21921
Spain,"Oct 27 2020",22766
Spain,"Oct 28 2020",21722
Spain,"Oct 29 2020",20260
Spain,"Oct 30 2020",21195
Spain,"Oct 31 2020",16502
Spain,"Nov 01 2020",15638
Spain,"Nov 02 2020",18907
Spain,"Nov 03 2020",20954
Spain,"Nov 04 2020",20085
Spain,"Nov 05 2020",19210
Spain,"Nov 06 2020",18955
Spain,"Nov 07 2020",15050
Spain,"Nov 08 2020",12093
Spain,"Nov 09 2020",16819
Spain,"Nov 10 2020",17347
Spain,"Nov 11 2020",15947
Spain,"Nov 12 2020",14302
Spain,"Nov 13 2020",14324
Spain,"Nov 14 2020",11532
Spain,"Nov 15 2020",9070
Spain,"Nov 16 2020",13061
Spain,"Nov 17 2020",13122
Spain,"Nov 18 2020",11703
Spain,"Nov 19 2020",9797
Spain,"Nov 20 2020",10278
Spain,"Nov 21 2020",7876
Spain,"Nov 22 2020",6257
Spain,"Nov 23 2020",8929
Spain,"Nov 24 2020",8950
Spain,"Nov 25 2020",8316
Spain,"Nov 26 2020",7608
Spain,"Nov 27 2020",8388
Spain,"Nov 28 2020",6301
Spain,"Nov 29 2020",4975
Spain,"Nov 30 2020",7457
Spain,"Dec 01 2020",8358
Spain,"Dec 02 2020",7779
Spain,"Dec 03 2020",6761
Spain,"Dec 04 2020",7181
Spain,"Dec 05 2020",5699
Spain,"Dec 06 2020",4695
Spain,"Dec 07 2020",6771
Spain,"Dec 08 2020",6162
Spain,"Dec 09 2020",8745
Spain,"Dec 10 2020",9364
Spain,"Dec 11 2020",9830
Spain,"Dec 12 2020",8036
Spain,"Dec 13 2020",6495
Spain,"Dec 14 2020",10297
Spain,"Dec 15 2020",10967
Spain,"Dec 16 2020",10446
Spain,"Dec 17 2020",9565
Spain,"Dec 18 2020",10530
Spain,"Dec 19 2020",8319
Spain,"Dec 20 2020",7149
Spain,"Dec 21 2020",10825
Spain,"Dec 22 2020",11606
Spain,"Dec 23 2020",11656
Spain,"Dec 24 2020",10182
Spain,"Dec 25 2020",7641
Spain,"Dec 26 2020",9495
Spain,"Dec 27 2020",9752
Spain,"Dec 28 2020",15642
Spain,"Dec 29 2020",16063
Spain,"Dec 30 2020",16217
Spain,"Dec 31 2020",12973
Spain,"Jan 01 2021",11498
Spain,"Jan 02 2021",13581
Spain,"Jan 03 2021",13893
Spain,"Jan 04 2021",22386
Spain,"Jan 05 2021",27121
Spain,"Jan 06 2021",17890
Spain,"Jan 07 2021",25120
Spain,"Jan 08 2021",30546
Spain,"Jan 09 2021",24183
Spain,"Jan 10 2021",21041
Spain,"Jan 11 2021",31416
Spain,"Jan 12 2021",32981
Spain,"Jan 13 2021",32594
Spain,"Jan 14 2021",30658
Spain,"Jan 15 2021",34232
Spain,"Jan 16 2021",24820
Spain,"Jan 17 2021",20294
Spain,"Jan 18 2021",29423
Spain,"Jan 19 2021",31521
Spain,"Jan 20 2021",28455
Spain,"Jan 21 2021",25702
Spain,"Jan 22 2021",21310
Spain,"Jan 23 2021",21966
Spain,"Jan 24 2021",18797
Spain,"Jan 25 2021",28597
Spain,"Jan 26 2021",26935
Spain,"Jan 27 2021",29781
Spain,"Jan 28 2021",25799
Spain,"Jan 29 2021",28180
Spain,"Jan 30 2021",19615
Spain,"Jan 31 2021",16039
Spain,"Feb 01 2021",23254
Spain,"Feb 02 2021",26129
Spain,"Feb 03 2021",28405
Spain,"Feb 04 2021",26934
Spain,"Feb 05 2021",25681
Spain,"Feb 06 2021",14485
Spain,"Feb 07 2021",12604
Spain,"Feb 08 2021",18818
Spain,"Feb 09 2021",15988
Spain,"Feb 10 2021",17657
Spain,"Feb 11 2021",17403
Spain,"Feb 12 2021",14213
Spain,"Feb 13 2021",9819
Spain,"Feb 14 2021",8028
Spain,"Feb 15 2021",11641
Spain,"Feb 16 2021",9803
Spain,"Feb 17 2021",10556
Spain,"Feb 18 2021",14149
Spain,"Feb 19 2021",11147
Spain,"Feb 20 2021",6767
Spain,"Feb 21 2021",5533
Spain,"Feb 22 2021",8023
Spain,"Feb 23 2021",7273
Spain,"Feb 24 2021",8980
Spain,"Feb 25 2021",9327
Spain,"Feb 26 2021",8131
Spain,"Feb 27 2021",5186
Spain,"Feb 28 2021",4240
Spain,"Mar 01 2021",6149
Spain,"Mar 02 2021",6484
Spain,"Mar 03 2021",6137
Spain,"Mar 04 2021",6037
Spain,"Mar 05 2021",6654
Spain,"Mar 06 2021",3982
Spain,"Mar 07 2021",3255
Spain,"Mar 08 2021",4721
Spain,"Mar 09 2021",4013
Spain,"Mar 10 2021",7118
Spain,"Mar 11 2021",6255
Spain,"Mar 12 2021",5348
Spain,"Mar 13 2021",3782
Spain,"Mar 14 2021",3092
Spain,"Mar 15 2021",4484
Spain,"Mar 16 2021",4962
Spain,"Mar 17 2021",6092
Spain,"Mar 18 2021",6216
Spain,"Mar 19 2021",5273
Spain,"Mar 20 2021",3729
Spain,"Mar 21 2021",3049
Spain,"Mar 22 2021",4420
Spain,"Mar 23 2021",5516
Spain,"Mar 24 2021",7026
Spain,"Mar 25 2021",6393
Spain,"Mar 26 2021",7586
Spain,"Mar 27 2021",5161
Spain,"Mar 28 2021",4220
Spain,"Mar 29 2021",6120
Spain,"Mar 30 2021",4994
